id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,police_station,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction,priority_binary,resolution_minutes,hour,day_of_week,month,is_weekend,is_peak,event_cause_grouped,cause_peak_interaction,corridor_grouped,veh_type_clean,description_clean,geo_bin,geo_density,corridor_incident_count,corridor_closure_rate,corridor_high_priority_rate,hotspot_cluster
FKID004151,unplanned,13.1809322,77.6385476,0.0,0.0,"Bengaluru Bellary Road, Meenakunte, Bengaluru, Karnataka. Pin-562157 (India)",,vehicle_breakdown,0,2023-12-13 22:17:50.338000+00:00,,closed,yes,2023-12-14 00:35:47.812040+00:00,,Only vehicle breakdown,heavy_vehicle,FKN00GL2058,Bellary Road 2,High,,,,2023-12-13 22:22:37.440300+00:00,,1,FKUSR00344,FKUSR00001,,,Chikkajala,FKKG000336,,,,,,,,,,,1,,22,2,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Bellary Road 2,heavy_vehicle,only vehicle breakdown,13.181_77.639,1,379,0.0316622691292876,1.0,30
FKID004152,unplanned,12.8186042,77.6898828,0.0,0.0,"Hosur Road, Janatha Colony, Bommasandra, Bengaluru, Karnataka. Pin-560099 (India)",,vehicle_breakdown,0,2023-12-14 22:45:45.836000+00:00,,closed,yes,2023-12-15 01:35:47.638784+00:00,,[PHONE],heavy_vehicle,FKN00GL2059,Non-corridor,Low,,,,2023-12-14 22:47:01.478554+00:00,,1,FKUSR00203,FKUSR00001,,,Electronic City,FKKG000195,,,,,,,,,,,0,,22,3,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Non-corridor,heavy_vehicle,[phone],12.819_77.69,1,3124,0.12099871959026888,0.0,20
FKID004153,unplanned,13.0735068,77.4391425,0.0,0.0,"Mumbai Bengaluru Highway, Dasanapura, Bengaluru, Karnataka. Pin-562162 (India)",,vehicle_breakdown,0,2023-12-15 08:53:05.534000+00:00,,closed,yes,2023-12-15 11:35:47.592280+00:00,,,bmtc_bus,FKN00GL2060,Non-corridor,Low,,,,2023-12-15 08:54:00.684377+00:00,,1,FKUSR00061,FKUSR00001,,,No Police Station,FKKG000055,,,,,,,,,,,0,,8,4,12,0,1,vehicle_breakdown,vehicle_breakdown_1,Non-corridor,bmtc_bus,none,13.074_77.439,1,3124,0.12099871959026888,0.0,0
FKID004154,unplanned,13.1850133,77.6984583,0.0,0.0,"SH 104, Mylanahalli, Bengaluru, Karnataka. Pin-562149 (India)",,construction,0,2024-01-02 08:02:40.717000+00:00,,closed,yes,2024-01-03 02:03:25.922549+00:00,,ನಮಸ್ತೆ ಸರ್ . ಮೈಲನಹಳ್ಳಿ ಹತ್ತಿರ ಮೋರೆ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದು ವಾಹನಗಳ ಸಂಚಾರವು ನಿಧಾನಗತಿಯಲ್ಲಿ ಸಂಚರಿಸಿರುತ್ತದೆ ಸರ್ ಚಿಕ್ಕಜಾಲ ಸಂಚಾರ ಪೊಲೀಸ್ ಠಾಣೆ,,,Non-corridor,Low,,,,2024-01-02 08:04:50.477436+00:00,,1,FKUSR00576,FKUSR00001,,,Chikkajala,FKKG000565,,,,FKUSR00576,2024-01-03 02:03:25.922009+00:00,,,,,,0,1080.7534168166667,8,1,1,0,1,construction,construction_1,Non-corridor,unknown,ನಮಸ್ತೆ ಸರ್ . ಮೈಲನಹಳ್ಳಿ ಹತ್ತಿರ ಮೋರೆ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದು ವಾಹನಗಳ ಸಂಚಾರವು ನಿಧಾನಗತಿಯಲ್ಲಿ ಸಂಚರಿಸಿರುತ್ತದೆ ಸರ್ ಚಿಕ್ಕಜಾಲ ಸಂಚಾರ ಪೊಲೀಸ್ ಠಾಣೆ,13.185_77.698,1,3124,0.12099871959026888,0.0,-1
FKID004155,unplanned,12.8835072,77.7521832,0.0,0.0,"ANK MD 6, Dommansandra Circle, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)",,others,0,2023-12-15 19:39:13.669000+00:00,,active,yes,2023-12-15 19:40:51.563926+00:00,,Road work in dommasandra cercle slow moving traffic,,,Non-corridor,Low,,,,2023-12-15 19:39:44.996147+00:00,,1,FKUSR00473,FKUSR00001,,,No Police Station,FKKG000462,,,,,,,,,,,0,,19,4,12,0,1,others,others_1,Non-corridor,unknown,road work in dommasandra cercle slow moving traffic,12.884_77.752,2,3124,0.12099871959026888,0.0,27
FKID004156,unplanned,12.811303,77.6654876,0.0,0.0,"Bommasandra Jigani Link Road, Bommasandra Industrial Area Phase 4, Bengaluru, Karnataka. Pin-560099 (India)",,pot_holes,0,2023-12-16 03:44:11.466000+00:00,,active,yes,2023-12-16 03:50:51.171419+00:00,,[PHONE],,,Non-corridor,Low,,,,2023-12-16 03:44:47.099176+00:00,,1,FKUSR00203,FKUSR00001,,,Electronic City,FKKG000195,,,,,,,,,,,0,,3,5,12,1,0,pot_holes,pot_holes_0,Non-corridor,unknown,[phone],12.811_77.665,3,3124,0.12099871959026888,0.0,-1
FKID004157,unplanned,12.8111169,77.6653577,0.0,0.0,"Bommasandra Jigani Link Road, Bommasandra Industrial Area Phase 4, Bengaluru, Karnataka. Pin-560099 (India)",,pot_holes,0,2023-12-16 03:44:50.111000+00:00,,active,yes,2023-12-16 03:50:27.427486+00:00,,[PHONE],,,Non-corridor,Low,,,,2023-12-16 03:45:34.102549+00:00,,1,FKUSR00203,FKUSR00001,,,Electronic City,FKKG000195,,,,,,,,,,,0,,3,5,12,1,0,pot_holes,pot_holes_0,Non-corridor,unknown,[phone],12.811_77.665,3,3124,0.12099871959026888,0.0,-1
FKID004158,unplanned,12.8110993,77.6653192,0.0,0.0,"Bommasandra Jigani Link Road, Bommasandra Industrial Area Phase 4, Bengaluru, Karnataka. Pin-560099 (India)",,pot_holes,0,2023-12-16 03:45:34.932000+00:00,,active,yes,2023-12-16 03:50:38.640838+00:00,,86@8390708,,,Non-corridor,Low,,,,2023-12-16 03:46:08.651749+00:00,,1,FKUSR00203,FKUSR00001,,,Electronic City,FKKG000195,,,,,,,,,,,0,,3,5,12,1,0,pot_holes,pot_holes_0,Non-corridor,unknown,86@8390708,12.811_77.665,3,3124,0.12099871959026888,0.0,-1
FKID004159,unplanned,12.9854746,77.5249189,0.0,0.0,"Magadi Main Road, Vinayaka Nagar, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",,vehicle_breakdown,0,2024-01-02 07:29:49.981000+00:00,,closed,yes,2024-01-02 09:35:47.994414+00:00,,,bmtc_bus,FKN00GL2061,Magadi Road,High,,,,2024-01-02 07:30:46.088503+00:00,,1,FKUSR00056,FKUSR00001,,,Kamakshipalya,FKKG000050,,,,,,,,Bengaluru West Corporation,West Zone 1,,1,,7,1,1,0,0,vehicle_breakdown,vehicle_breakdown_0,Magadi Road,bmtc_bus,none,12.985_77.525,5,245,0.04081632653061224,1.0,0
FKID004160,unplanned,13.1827536,77.5739465,0.0,0.0,"Unnamed Road, T Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",,vehicle_breakdown,0,2023-12-16 20:31:11.475000+00:00,,resolved,yes,2023-12-16 20:57:58.678388+00:00,,[PERSON] jam sir,bmtc_bus,FKN00GL2062,Bellary Road 2,High,,,,2023-12-16 20:31:49.649399+00:00,,1,FKUSR00224,FKUSR00001,,,Kodigehalli,FKKG000216,"Unnamed Road, T Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",13.1827536,77.5739465,,,FKUSR00639,2023-12-16 20:56:17.198315+00:00,,,,1,25.09538858333333,20,5,12,1,0,vehicle_breakdown,vehicle_breakdown_0,Bellary Road 2,bmtc_bus,[person] jam sir,13.183_77.574,1,379,0.0316622691292876,1.0,-1
FKID004161,unplanned,12.98124337,77.75068471,0.0,0.0,"Lat: 12.981243, Lng: 77.750685",,protest,0,2023-11-28 04:17:42.506000+00:00,,closed,no,2023-11-28 10:35:47.780091+00:00,east,Protest,,,Non-corridor,Low,,,,2023-11-28 04:31:22.527716+00:00,[],2,FKUSR00881,FKUSR00881,,,No Police Station,,,,,,,,,,,,0,,4,1,11,0,0,other_rare,other_rare_0,Non-corridor,unknown,protest,12.981_77.751,1,3124,0.12099871959026888,0.0,6
FKID004162,unplanned,12.9458758,77.4699081,0.0,0.0,"NICE Road, Udaya Layout, Kenchanapura, Bengaluru, Karnataka. Pin-560060 (India)",,vehicle_breakdown,0,2023-12-17 06:19:34.704000+00:00,,closed,yes,2023-12-17 08:35:48.033198+00:00,,[PERSON] starring end,heavy_vehicle,FKN00GL2063,Non-corridor,Low,,,,2023-12-17 06:21:05.434811+00:00,,1,FKUSR00188,FKUSR00001,,,Kengeri,FKKG000181,,,,,,,,,,,0,,6,6,12,1,0,vehicle_breakdown,vehicle_breakdown_0,Non-corridor,heavy_vehicle,[person] starring end,12.946_77.47,2,3124,0.12099871959026888,0.0,-1
FKID004163,unplanned,12.9458172,77.4699214,0.0,0.0,"NICE Road, Udaya Layout, Kenchanapura, Bengaluru, Karnataka. Pin-560060 (India)",,vehicle_breakdown,0,2023-12-17 06:23:12.246000+00:00,,closed,yes,2023-12-17 08:35:48.062031+00:00,,Breakdown,heavy_vehicle,FKN00GL2063,Non-corridor,Low,,,,2023-12-17 06:24:21.160590+00:00,,1,FKUSR00188,FKUSR00001,,,Kengeri,FKKG000181,,,,,,,,,,,0,,6,6,12,1,0,vehicle_breakdown,vehicle_breakdown_0,Non-corridor,heavy_vehicle,breakdown,12.946_77.47,2,3124,0.12099871959026888,0.0,-1
FKID004164,unplanned,13.22744,77.6885325,0.0,0.0,"Bengaluru Bellary Road, Godrej Royale Woods, Devanahalli, Bengaluru Rural District, Karnataka. Pin-562110 (India)",,vehicle_breakdown,0,2023-12-17 22:16:04.805000+00:00,,closed,yes,2023-12-18 00:35:47.686388+00:00,,,heavy_vehicle,FKN00GL2064,Non-corridor,Low,,,,2023-12-17 22:16:52.858622+00:00,,1,FKUSR01425,FKUSR00001,,,Devanahalli Airport,FKKG001375,,,,,,,,,,,0,,22,6,12,1,0,vehicle_breakdown,vehicle_breakdown_0,Non-corridor,heavy_vehicle,none,13.227_77.689,1,3124,0.12099871959026888,0.0,59
FKID004165,planned,12.88122222,77.47910378,,,"Hemmigepura, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560060, India",,protest,0,2023-11-28 04:58:26.455000+00:00,2023-12-02 05:05:46+00:00,closed,yes,2023-11-28 11:35:48.005232+00:00,south_west,Protest,,,Non-corridor,Low,,,,2023-11-28 04:59:05.083210+00:00,[],2,FKUSR00881,FKUSR00881,,,No Police Station,,,,,,,,,Bengaluru West Corporation,West Zone 1,,0,,4,1,11,0,0,other_rare,other_rare_0,Non-corridor,unknown,protest,12.881_77.479,1,3124,0.12099871959026888,0.0,-1
FKID004166,unplanned,12.97571222,77.58699417,,,"KR Circle, Doctor B R Ambedkar Veedhi, Sampangirama Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",,accident,0,2023-11-28 15:53:51.175000+00:00,2023-11-29 16:05:46+00:00,closed,no,2023-11-28 17:35:47.914331+00:00,south_west,DEMO,,,Non-corridor,Low,,,,2023-11-28 15:54:55.540158+00:00,[],2,FKUSR00881,FKUSR00881,,,Halasuru Gate,,,,,,,,,Bengaluru Central Corporation,Central Zone 2,,0,,15,1,11,0,0,accident,accident_0,Non-corridor,unknown,demo,12.976_77.587,16,3124,0.12099871959026888,0.0,0
FKID004167,unplanned,12.8969352,77.6584737,0.0,0.0,"Haralur Road, HSR Layout Extension, Bengaluru, Karnataka. Pin-560035 (India)",,tree_fall,0,2024-01-02 20:24:00.252000+00:00,,closed,yes,2024-01-02 21:26:35.964694+00:00,,Tree fall traffic slow moment,,,Non-corridor,Low,,,,2024-01-02 20:24:43.610555+00:00,,1,FKUSR01426,FKUSR00001,,,Bellandur,FKKG001376,,,,,,,,Bengaluru South Corporation,South Zone 2,,0,,20,1,1,0,0,tree_fall,tree_fall_0,Non-corridor,unknown,tree fall traffic slow moment,12.897_77.658,1,3124,0.12099871959026888,0.0,-1
FKID004168,unplanned,13.0568483,77.47258,0.0,0.0,"Bangalore Neelamangla Toll Plaza, Madavara, Bengaluru, Karnataka. Pin-560073 (India)",,vehicle_breakdown,0,2023-12-19 01:25:23.204000+00:00,,closed,yes,2023-12-19 03:35:47.825251+00:00,,,heavy_vehicle,FKN00GL2065,Non-corridor,Low,,,,2023-12-19 01:26:41.828533+00:00,,1,FKUSR00061,FKUSR00001,,,No Police Station,FKKG000055,,,,,,,,,,,0,,1,1,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Non-corridor,heavy_vehicle,none,13.057_77.473,10,3124,0.12099871959026888,0.0,0
FKID004169,unplanned,13.0584421,77.4679956,0.0,0.0,"Mumbai Bengaluru Highway, Bynapalya, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)",,others,0,2023-12-19 04:37:43.999000+00:00,,active,yes,2023-12-19 04:44:05.204070+00:00,,tyre puncture,,,Non-corridor,Low,,,,2023-12-19 04:38:59.418119+00:00,,1,FKUSR00061,FKUSR00001,,,No Police Station,FKKG000055,,,,,,,,,,,0,,4,1,12,0,0,others,others_0,Non-corridor,unknown,tyre puncture,13.058_77.468,2,3124,0.12099871959026888,0.0,0
FKID004170,unplanned,13.0515565,77.4882176,0.0,0.0,"Mumbai Bengaluru Highway, Prestige Jindal City, Chikkabidarakallu, Bengaluru, Karnataka. Pin-560073 (India)",,vehicle_breakdown,0,2023-12-19 21:48:42.435000+00:00,,closed,yes,2023-12-20 00:35:47.484758+00:00,,,heavy_vehicle,FKN00GL2066,Non-corridor,Low,,,,2023-12-19 21:49:39.731180+00:00,,1,FKUSR00061,FKUSR00001,,,No Police Station,FKKG000055,,,,,,,,,,,0,,21,1,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Non-corridor,heavy_vehicle,none,13.052_77.488,5,3124,0.12099871959026888,0.0,0
FKID004171,unplanned,13.0515741,77.4880777,0.0,0.0,"Mumbai Bengaluru Highway, Prestige Jindal City, Chikkabidarakallu, Bengaluru, Karnataka. Pin-560073 (India)",,vehicle_breakdown,0,2023-12-19 22:32:43.748000+00:00,,closed,yes,2023-12-20 00:35:47.497710+00:00,,,lcv,FKN00GL2067,Non-corridor,Low,,,,2023-12-19 22:33:26.006787+00:00,,1,FKUSR00061,FKUSR00001,,,No Police Station,FKKG000055,,,,,,,,,,,0,,22,1,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Non-corridor,lcv,none,13.052_77.488,5,3124,0.12099871959026888,0.0,0
FKID004172,unplanned,13.0588479,77.4656916,0.0,0.0,"Mumbai Bengaluru Highway, Bynapalya, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)",,others,0,2023-12-19 23:40:51.117000+00:00,,active,yes,2023-12-19 23:46:50.600347+00:00,,Starting problem,,,Non-corridor,Low,,,,2023-12-19 23:43:30.266056+00:00,,1,FKUSR00729,FKUSR00001,,,No Police Station,FKKG000713,,,,,,,,,,,0,,23,1,12,0,0,others,others_0,Non-corridor,unknown,starting problem,13.059_77.466,3,3124,0.12099871959026888,0.0,0
FKID004173,unplanned,13.0207553,77.7104892,0.0,0.0,"MBT Road, Hosabasavanapura, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",,vehicle_breakdown,0,2024-01-02 18:15:55.829000+00:00,,closed,yes,2024-01-02 20:35:47.706665+00:00,,[LOCATION] signal towards bng city vical tyre bust,heavy_vehicle,FKN00GL2068,Non-corridor,Low,,,,2024-01-02 18:16:14.062359+00:00,,1,FKUSR01427,FKUSR00001,,,K.R. Pura,FKKG001377,,,,,,,,Bengaluru East Corporation,East Zone 2,,0,,18,1,1,0,1,vehicle_breakdown,vehicle_breakdown_1,Non-corridor,heavy_vehicle,[location] signal towards bng city vical tyre bust,13.021_77.71,1,3124,0.12099871959026888,0.0,0
FKID004174,unplanned,13.0588093,77.4653777,13.0588096,77.4653745,"Mumbai Bengaluru Highway, Bynapalya, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)","Mumbai Bengaluru Highway, Bynapalya, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)",others,1,2023-12-19 23:44:40.024000+00:00,,active,yes,2023-12-19 23:47:02.264929+00:00,,Stating problem sir,,,Non-corridor,Low,,,,2023-12-19 23:45:52.124103+00:00,,1,FKUSR00729,FKUSR00001,,,No Police Station,FKKG000713,,,,,,,,,,,0,,23,1,12,0,0,others,others_0,Non-corridor,unknown,stating problem sir,13.059_77.465,3,3124,0.12099871959026888,0.0,0
FKID004175,unplanned,13.0616935,77.4595922,0.0,0.0,"Mumbai Bengaluru Highway, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)",,others,0,2023-12-20 00:30:51.298000+00:00,,active,yes,2023-12-20 00:36:04.660281+00:00,,Tyre puncture,,,Non-corridor,Low,,,,2023-12-20 00:31:50.635226+00:00,,1,FKUSR00061,FKUSR00001,,,No Police Station,FKKG000055,,,,,,,,,,,0,,0,2,12,0,0,others,others_0,Non-corridor,unknown,tyre puncture,13.062_77.46,5,3124,0.12099871959026888,0.0,0
FKID004176,unplanned,13.0280608,77.5858748,0.0,0.0,"Bellary Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",,vehicle_breakdown,0,2023-11-28 19:15:48.386000+00:00,,closed,no,2023-11-28 20:29:14.638546+00:00,,Accel cut,lcv,FKN00GL2069,Bellary Road 1,High,,,,2023-11-28 19:17:23.592392+00:00,,1,FKUSR00481,FKUSR00001,,,Kodigehalli,FKKG000470,,,,FKUSR00481,2023-11-28 20:29:14.638042+00:00,,,Bengaluru North Corporation,North Zone 2,,1,73.43753403333334,19,1,11,0,1,vehicle_breakdown,vehicle_breakdown_1,Bellary Road 1,lcv,accel cut,13.028_77.586,7,610,0.054098360655737705,1.0,0
FKID004177,unplanned,13.0057285,77.6861351,0.0,0.0,"MBT Road, SM Layout, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",,others,0,2023-11-28 19:04:22.168000+00:00,,closed,yes,2023-12-15 22:40:55.402318+00:00,,[PERSON],,,Non-corridor,Low,,,,2023-11-28 19:05:48.038125+00:00,,1,FKUSR00342,FKUSR00001,,,K.R. Pura,FKKG000334,,,,FKUSR00342,2023-12-15 22:40:55.401746+00:00,,,Bengaluru East Corporation,East Zone 2,,0,24696.55389576667,19,1,11,0,1,others,others_1,Non-corridor,unknown,[person],13.006_77.686,3,3124,0.12099871959026888,0.0,0
FKID004178,unplanned,13.1202435,77.6682476,0.0,0.0,"Hennuru Main Road, Chagalahatti, Bengaluru, Karnataka. Pin-562149 (India)",,construction,0,2023-12-21 05:59:53.560000+00:00,,closed,yes,2024-01-04 21:59:21.491542+00:00,,A hole digged from BWSSB/EE(WWM-H&A.V) BETWEEN bagaluru and [LOCATION] main road,,,Non-corridor,Low,,,,2023-12-21 06:08:15.884234+00:00,,1,FKUSR00956,FKUSR00001,,,Chikkajala,FKKG001378,,,,FKUSR00956,2024-01-04 21:59:21.491035+00:00,,,,,,0,21119.46551725,5,3,12,0,0,construction,construction_0,Non-corridor,unknown,a hole digged from bwssb/ee(wwm-h&a.v) between bagaluru and [location] main road,13.12_77.668,1,3124,0.12099871959026888,0.0,-1
FKID004179,unplanned,12.840935,77.6496567,0.0,0.0,"Genesis Eco Sphere Road, Genesis Eco Sphere, Neeladri Nagar, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",,vehicle_breakdown,0,2023-12-22 23:02:37.636000+00:00,,closed,yes,2023-12-23 01:15:41.486954+00:00,,,bmtc_bus,FKN00GL2070,Non-corridor,Low,,,,2023-12-22 23:03:27.033098+00:00,,1,FKUSR00283,FKUSR00001,,,Electronic City,FKKG000275,,,,FKUSR00283,2023-12-23 01:15:41.486444+00:00,,,,,,0,133.06417406666665,23,4,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Non-corridor,bmtc_bus,none,12.841_77.65,2,3124,0.12099871959026888,0.0,26
FKID004180,unplanned,13.0673845,77.4508827,0.0,0.0,"Mumbai Bengaluru Highway, Alur Village, Bengaluru, Karnataka. Pin-562162 (India)",,vehicle_breakdown,0,2023-12-23 04:27:11.717000+00:00,,closed,yes,2023-12-23 06:35:48.006965+00:00,,,heavy_vehicle,FKN00GL2071,Non-corridor,Low,,,,2023-12-23 04:27:59.882808+00:00,,1,FKUSR00061,FKUSR00001,,,No Police Station,FKKG000055,,,,,,,,,,,0,,4,5,12,1,0,vehicle_breakdown,vehicle_breakdown_0,Non-corridor,heavy_vehicle,none,13.067_77.451,3,3124,0.12099871959026888,0.0,0
FKID004181,unplanned,13.1557145,77.6225084,0.0,0.0,"Bengaluru Bellary Road, Shakthi Nagar, Sonnappanahalli, Bengaluru, Karnataka. Pin-562157 (India)",,vehicle_breakdown,0,2023-12-23 04:33:50.525000+00:00,,closed,yes,2023-12-23 06:35:48.019603+00:00,,Airport road towards city HGV vehicle engine break down... Traffic no problem sir,truck,FKN00GL2072,Bellary Road 2,High,Goods carried,Engine problem,9.0,2023-12-23 04:38:33.134233+00:00,,1,FKUSR01428,FKUSR00001,,,Chikkajala,FKKG001379,,,,,,,,,,,1,,4,5,12,1,0,vehicle_breakdown,vehicle_breakdown_0,Bellary Road 2,truck,airport road towards city hgv vehicle engine break down... traffic no problem sir,13.156_77.623,1,379,0.0316622691292876,1.0,-1
FKID004182,unplanned,13.067335,77.45095,0.0,0.0,"Mumbai Bengaluru Highway, Alur Village, Bengaluru, Karnataka. Pin-562162 (India)",,vehicle_breakdown,0,2023-12-23 07:06:14.045000+00:00,,closed,yes,2023-12-23 09:35:47.795611+00:00,,,lcv,FKN00GL2073,Non-corridor,Low,,,,2023-12-23 07:06:48.337371+00:00,,1,FKUSR00061,FKUSR00001,,,No Police Station,FKKG000055,,,,,,,,,,,0,,7,5,12,1,0,vehicle_breakdown,vehicle_breakdown_0,Non-corridor,lcv,none,13.067_77.451,3,3124,0.12099871959026888,0.0,0
FKID004183,unplanned,13.00635,77.6863717,0.0,0.0,"Tank Road, SM Layout, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",,vehicle_breakdown,0,2023-11-28 18:06:09.525000+00:00,,closed,yes,2023-11-28 20:35:48.194801+00:00,,ಐ ಟಿ ಐ ಜಂಕ್ಷನ್ ನಿಂದ ಸರ್ಕಾರಿ ಆಸ್ಪತ್ರೆ ಜಂಕ್ಷನ್ ಕಡೆಗೆ ವೆಹಿಕಲ್ ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿ ನಿಂತಿದೆ ಟ್ರಾಫಿಕ್ ಮೂಮೆಂಟ್ ಸ್ಲೋ ಇದೆ ಸರ್,heavy_vehicle,FKN00GL2074,Non-corridor,Low,,,,2023-11-28 18:08:40.274920+00:00,,1,FKUSR00238,FKUSR00001,,,K.R. Pura,FKKG000230,,,,,,,,Bengaluru East Corporation,East Zone 2,,0,,18,1,11,0,1,vehicle_breakdown,vehicle_breakdown_1,Non-corridor,heavy_vehicle,ಐ ಟಿ ಐ ಜಂಕ್ಷನ್ ನಿಂದ ಸರ್ಕಾರಿ ಆಸ್ಪತ್ರೆ ಜಂಕ್ಷನ್ ಕಡೆಗೆ ವೆಹಿಕಲ್ ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿ ನಿಂತಿದೆ ಟ್ರಾಫಿಕ್ ಮೂಮೆಂಟ್ ಸ್ಲೋ ಇದೆ ಸರ್,13.006_77.686,3,3124,0.12099871959026888,0.0,0
FKID004184,unplanned,12.8874767,77.7372183,12.8875633,77.7371417,"Sarjapura Main Road, Swami Vivekananda Nagar, Sulikunte, Bengaluru, Karnataka. Pin-562125 (India)","Sarjapura Main Road, Swami Vivekananda Nagar, Sulikunte, Bengaluru, Karnataka. Pin-562125 (India)",procession,1,2023-12-25 08:31:49.434000+00:00,,closed,yes,2023-12-25 09:10:13.959034+00:00,,[LOCATION] hatra procession,,,Non-corridor,Low,,,,2023-12-25 08:32:47.320099+00:00,,1,FKUSR01313,FKUSR00001,,,Whitefield,FKKG001272,,,,FKUSR01313,2023-12-25 09:10:13.958473+00:00,,,,,,0,38.40874121666666,8,0,12,0,1,procession,procession_1,Non-corridor,unknown,[location] hatra procession,12.887_77.737,1,3124,0.12099871959026888,0.0,62
FKID004185,unplanned,13.114165,77.606415,0.0,0.0,"Bellary Road, SN Halli, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,vehicle_breakdown,0,2023-11-28 20:35:36.863000+00:00,,closed,yes,2023-11-28 22:35:48.049593+00:00,,[LOCATION] onflyover to wards airport cab tyer bust sir traffic normal mument sir,taxi,FKN00GL2075,Bellary Road 2,High,,,,2023-11-28 20:36:13.665896+00:00,,1,FKUSR00105,FKUSR00001,,,Yelahanka,FKKG000099,,,,,,,,Bengaluru North Corporation,North Zone 2,,1,,20,1,11,0,0,vehicle_breakdown,vehicle_breakdown_0,Bellary Road 2,taxi,[location] onflyover to wards airport cab tyer bust sir traffic normal mument sir,13.114_77.606,2,379,0.0316622691292876,1.0,0
FKID004186,unplanned,12.9931351,77.7216115,12.9931592,77.7215885,"6th Cross Road, Raj Palya, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)","6th Cross Road, Raj Palya, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",road_conditions,1,2024-01-02 22:07:28.280000+00:00,,active,yes,2024-01-02 22:19:48.606880+00:00,,[PERSON] sir,,,Non-corridor,Low,,,,2024-01-02 22:09:08.078455+00:00,,1,FKUSR00730,FKUSR00001,,,Mahadevapura,FKKG000714,,,,,,,,Bengaluru East Corporation,East Zone 1,,0,,22,1,1,0,0,road_conditions,road_conditions_0,Non-corridor,unknown,[person] sir,12.993_77.722,1,3124,0.12099871959026888,0.0,17
FKID004187,unplanned,13.1396412,77.6178059,0.0,0.0,"Bengaluru Bellary Road, Bharthi Nagar, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",,vehicle_breakdown,0,2023-12-25 20:28:22.722000+00:00,,closed,yes,2023-12-25 22:35:47.821998+00:00,,Near hunasamaranahalli airport main road towards city ksrtc bus tyre blast sir traffic no problem,ksrtc_bus,FKN00GL2076,Bellary Road 2,High,,,,2023-12-25 20:31:18.907857+00:00,,1,FKUSR01428,FKUSR00001,,,Chikkajala,FKKG001379,,,,,,,,,,,1,,20,0,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Bellary Road 2,ksrtc_bus,near hunasamaranahalli airport main road towards city ksrtc bus tyre blast sir traffic no problem,13.14_77.618,4,379,0.0316622691292876,1.0,0
